DateTime,Power(MW),Supply(MW),Demand(MW),T-1-R,T-1-Y,T-1-B,T-2-R,T-2-Y,T-2-B,T-3-R,T-3-Y,T-3-B,T-4-R,T-4-Y,T-4-B,T-1(MW),T-2(MW),T-3(MW),T-4(MW)
2018-10-21 01:00:00,25,20.5,20.5,120,120,120,90,90,90,110,110,110,90,90,90,6,4.5,5.5,4.5
2018-10-21 02:00:00,25,19,19,120,120,120,80,80,80,100,100,100,90,90,90,6,4,5,4.5
2018-10-21 03:00:00,25,19,19,120,120,120,80,80,80,100,100,100,90,90,90,6,4,5,4.5
2018-10-21 04:00:00,25,18.5,18.5,120,120,120,80,80,80,90,90,90,90,90,90,6,4,4.5,4.5
2018-10-21 05:00:00,25,18,18,120,120,120,80,80,80,80,80,80,80,80,80,6,4,4,4
2018-10-21 06:00:00,25,17.5,17.5,120,120,120,70,70,70,80,80,80,80,80,80,6,3.5,4,4
2018-10-21 07:00:00,25,18,18,130,130,130,70,70,70,60,60,60,100,100,100,6.5,3.5,3,5
2018-10-21 08:00:00,25,20,20,130,130,130,70,70,70,100,100,100,100,100,100,6.5,3.5,5,5
2018-10-21 09:00:00,25,17,17,140,140,140,80,80,80,110,110,110,110,110,110,7,4,5.5,5.5
2018-10-21 10:00:00,25,19.5,19.5,140,140,140,80,80,80,110,110,110,60,60,60,7,4,5.5,3
2018-10-21 11:00:00,25,18,20.5,140,140,140,80,80,80,120,120,120,120,120,120,7,4,6,6
2018-10-21 12:00:00,25,18.5,21.5,140,140,140,90,90,90,120,120,120,120,120,120,7,4.5,6,6
2018-10-21 13:00:00,25,19,21.5,130,130,130,90,90,90,110,110,110,50,50,50,6.5,4.5,5.5,2.5
2018-10-21 14:00:00,25,21.5,21.5,130,130,130,90,90,90,100,100,100,110,110,110,6.5,4.5,5,5.5
2018-10-21 15:00:00,25,22,22,140,140,140,80,80,80,110,110,110,110,110,110,7,4,5.5,5.5
2018-10-21 16:00:00,25,22,22,140,140,140,80,80,80,110,110,110,110,110,110,7,4,5.5,5.5
2018-10-21 17:00:00,25,21.5,21.5,150,150,150,90,90,90,100,100,100,90,90,90,7.5,4.5,5,4.5
2018-10-21 18:00:00,25,23,23,150,150,150,100,100,100,110,110,110,100,100,100,7.5,5,5.5,5
2018-10-21 19:00:00,25,21.5,21.5,160,160,160,110,110,110,110,110,110,50,50,50,8,5.5,5.5,2.5
2018-10-21 19:30:00,,,,,,,,,,,,,,,,,,,
2018-10-21 20:00:00,25,22,22,160,160,160,110,110,110,70,70,70,100,100,100,8,5.5,3.5,5
2018-10-21 21:00:00,25,23,23,150,150,150,100,100,100,100,100,100,110,110,110,7.5,5,5,5.5
2018-10-21 22:00:00,25,23,23,150,150,150,100,100,100,100,100,100,110,110,110,7.5,5,5,5.5
2018-10-21 23:00:00,25,23,23,150,150,150,100,100,100,100,100,100,110,110,110,7.5,5,5,5.5
2018-10-23 00:00:00,25,20.5,20.5,130,130,130,90,90,90,100,100,100,90,90,90,6.5,4.5,5,4.5
2018-10-23 01:00:00,25,20.5,20.5,130,130,130,90,90,90,100,100,100,90,90,90,6.5,4.5,5,4.5
2018-10-23 02:00:00,25,20.5,20.5,130,130,130,90,90,90,100,100,100,90,90,90,6.5,4.5,5,4.5
2018-10-23 03:00:00,25,19,19,120,120,120,80,80,80,90,90,90,90,90,90,6,4,4.5,4.5
2018-10-23 04:00:00,25,19,19,120,120,120,80,80,80,90,90,90,90,90,90,6,4,4.5,4.5
2018-10-23 05:00:00,25,19,19,120,120,120,80,80,80,90,90,90,90,90,90,6,4,4.5,4.5
2018-10-23 06:00:00,25,19,19,120,120,120,80,80,80,90,90,90,90,90,90,6,4,4.5,4.5
2018-10-23 07:00:00,,,,,,,,,,,,,,,,,,,
2018-10-23 08:00:00,25,19,19,120,120,120,90,90,90,80,80,80,90,90,90,6,4.5,4,4.5
2018-10-23 09:00:00,25,19.5,19.5,140,140,140,90,90,90,80,80,80,80,80,80,7,4.5,4,4
2018-10-23 10:00:00,25,19.5,19.5,140,140,140,90,90,90,80,80,80,80,80,80,7,4.5,4,4
2018-10-23 11:00:00,25,19.5,19.5,140,140,140,90,90,90,80,80,80,80,80,80,7,4.5,4,4
2018-10-23 12:00:00,25,19.5,19.5,140,140,140,90,90,90,80,80,80,80,80,80,7,4.5,4,4
2018-10-23 13:00:00,25,16,16,140,140,140,90,90,90,40,40,40,50,50,50,7,4.5,2,2.5
2018-10-23 14:00:00,25,19,19,130,130,130,90,90,90,90,90,90,110,110,110,6.5,4.5,4.5,5.5
2018-10-23 15:00:00,25,19,19,130,130,130,90,90,90,90,90,90,110,110,110,6.5,4.5,4.5,5.5
2018-10-23 16:00:00,25,19,19,130,130,130,90,90,90,90,90,90,110,110,110,6.5,4.5,4.5,5.5
2018-10-23 17:00:00,25,19,19,130,130,130,90,90,90,90,90,90,110,110,110,6.5,4.5,4.5,5.5
2018-10-23 18:00:00,25,23,23,150,150,150,100,100,100,100,100,100,110,110,110,7.5,5,5,5.5
2018-10-23 19:00:00,25,23,23,150,150,150,100,100,100,100,100,100,110,110,110,7.5,5,5,5.5
2018-10-23 19:30:00,,,,,,,,,,,,,,,,,,,
2018-10-23 20:00:00,25,25,25,150,150,150,100,100,100,100,100,100,110,110,110,7.5,5,5,5.5
2018-10-23 21:00:00,25,23,25,150,150,150,100,100,100,100,100,100,110,110,110,7.5,5,5,5.5
2018-10-23 22:00:00,25,22.5,22.5,140,140,140,100,100,100,110,110,110,100,100,100,7,5,5.5,5
2018-10-23 23:00:00,25,21,21,130,130,130,90,90,90,110,110,110,90,90,90,6.5,4.5,5.5,4.5
2018-10-24 00:00:00,25,20,20,120,120,120,90,90,90,100,100,100,90,90,90,6,4.5,5,4.5
2018-10-24 01:00:00,25,20,20,120,120,120,90,90,90,100,100,100,90,90,90,6,4.5,5,4.5
2018-10-24 02:00:00,25,20,20,120,120,120,90,90,90,100,100,100,90,90,90,6,4.5,5,4.5
2018-10-24 03:00:00,25,18.5,18.5,110,110,110,80,80,80,90,90,90,90,90,90,5.5,4,4.5,4.5
2018-10-24 04:00:00,25,18.5,18.5,110,110,110,80,80,80,90,90,90,90,90,90,5.5,4,4.5,4.5
2018-10-24 05:00:00,25,18.5,18.5,110,110,110,80,80,80,90,90,90,90,90,90,5.5,4,4.5,4.5
2018-10-24 06:00:00,25,18.5,18.5,110,110,110,80,80,80,90,90,90,90,90,90,5.5,4,4.5,4.5
2018-10-24 07:00:00,25,18.5,18.5,110,110,110,80,80,80,90,90,90,90,90,90,5.5,4,4.5,4.5
2018-10-24 08:00:00,25,18,18,120,120,120,80,80,80,80,80,80,80,80,80,6,4,4,4
2018-10-24 09:00:00,25,21.5,21.5,140,140,140,90,90,90,100,100,100,100,100,100,7,4.5,5,5
2018-10-24 10:00:00,25,20,20,120,120,120,80,80,80,100,100,100,100,100,100,6,4,5,5
2018-10-24 11:00:00,25,21.5,21.5,130,130,130,90,90,90,110,110,110,100,100,100,6.5,4.5,5.5,5
2018-10-24 12:00:00,25,19,19,130,130,130,90,90,90,110,110,110,50,50,50,6.5,4.5,5.5,2.5
2018-10-24 13:00:00,25,21.5,21.5,130,130,130,90,90,90,110,110,110,100,100,100,6.5,4.5,5.5,5
2018-10-24 14:00:00,25,21.5,21.5,130,130,130,90,90,90,110,110,110,100,100,100,6.5,4.5,5.5,5
2018-10-24 15:00:00,25,21.5,21.5,130,130,130,90,90,90,110,110,110,100,100,100,6.5,4.5,5.5,5
2018-10-24 16:00:00,25,21.5,21.5,130,130,130,90,90,90,110,110,110,100,100,100,6.5,4.5,5.5,5
2018-10-24 17:00:00,25,19.5,19.5,150,150,150,80,80,80,100,100,100,100,100,100,7.5,4,5,5
2018-10-24 18:00:00,25,19.5,19.5,150,150,150,80,80,80,100,100,100,100,100,100,7.5,4,5,5
2018-10-24 19:00:00,25,22.5,22.5,150,150,150,100,100,100,100,100,100,120,120,120,7.5,5,5,6
2018-10-24 19:30:00,25,17.5,19.5,150,150,150,100,100,100,100,100,100,120,120,120,7.5,5,5,6
2018-10-24 20:00:00,25,23.5,23.5,150,150,150,100,100,100,100,100,100,120,120,120,7.5,5,5,6
2018-10-24 21:00:00,25,23.5,23.5,150,150,150,100,100,100,100,100,100,120,120,120,7.5,5,5,6
2018-10-24 22:00:00,,15,15,,,,100,100,100,100,100,100,100,100,100,,5,5,5
2018-10-24 23:00:00,,15,15,,,,100,100,100,100,100,100,100,100,100,,5,5,5
2018-10-25 00:00:00,25,20,20,130,130,130,80,80,80,100,100,100,90,90,90,6.5,4,5,4.5
2018-10-25 01:00:00,25,20,20,130,130,130,80,80,80,100,100,100,90,90,90,6.5,4,5,4.5
2018-10-25 02:00:00,25,20,20,130,130,130,80,80,80,100,100,100,90,90,90,6.5,4,5,4.5
2018-10-25 03:00:00,25,20,20,130,130,130,80,80,80,100,100,100,90,90,90,6.5,4,5,4.5
2018-10-25 04:00:00,25,20,20,130,130,130,80,80,80,100,100,100,90,90,90,6.5,4,5,4.5
2018-10-25 05:00:00,25,18,18,110,110,110,90,90,90,80,80,80,80,80,80,5.5,4.5,4,4
2018-10-25 06:00:00,25,18,18,110,110,110,90,90,90,80,80,80,80,80,80,5.5,4.5,4,4
2018-10-25 07:00:00,25,18,18,110,110,110,90,90,90,80,80,80,80,80,80,5.5,4.5,4,4
2018-10-25 08:00:00,25,19.5,19.5,140,140,140,90,90,90,70,70,70,90,90,90,7,4.5,3.5,4.5
2018-10-25 09:00:00,25,19.5,19.5,140,140,140,90,90,90,70,70,70,90,90,90,7,4.5,3.5,4.5
2018-10-25 10:00:00,25,22,22,160,160,160,100,100,100,90,90,90,90,90,90,8,5,4.5,4.5
2018-10-25 11:00:00,25,21.5,21.5,150,150,150,60,60,60,110,110,110,110,110,110,7.5,3,5.5,5.5
2018-10-25 12:00:00,25,22,22,140,140,140,100,100,100,100,100,100,100,100,100,7,5,5,5
2018-10-25 13:00:00,25,22,22,140,140,140,100,100,100,100,100,100,100,100,100,7,5,5,5
2018-10-25 14:00:00,25,22,22,140,140,140,100,100,100,100,100,100,100,100,100,7,5,5,5
2018-10-25 15:00:00,25,22.5,22.5,140,140,140,90,90,90,110,110,110,110,110,110,7,4.5,5.5,5.5
2018-10-25 16:00:00,25,22.5,22.5,160,160,160,90,90,90,100,100,100,100,100,100,8,4.5,5,5
2018-10-25 17:00:00,25,21,21,140,140,140,90,90,90,90,90,90,100,100,100,7,4.5,4.5,5
2018-10-25 18:00:00,25,23.5,23.5,160,160,160,100,100,100,100,100,100,110,110,110,8,5,5,5.5
2018-10-25 19:00:00,25,23.5,23.5,160,160,160,100,100,100,100,100,100,110,110,110,8,5,5,5.5
2018-10-25 19:30:00,25,22,22,150,150,150,90,90,90,100,100,100,100,100,100,7.5,4.5,5,5
2018-10-25 20:00:00,25,22,22,150,150,150,90,90,90,100,100,100,100,100,100,7.5,4.5,5,5
2018-10-25 21:00:00,25,23.5,23.5,160,160,160,100,100,100,100,100,100,110,110,110,8,5,5,5.5
2018-10-25 22:00:00,25,23.5,23.5,160,160,160,100,100,100,100,100,100,110,110,110,8,5,5,5.5
2018-10-25 23:00:00,25,22.5,22.5,160,160,160,100,100,100,100,100,100,110,110,110,8,5,5,5.5
2018-10-26 00:00:00,25,18,18,110,110,110,80,80,80,90,90,90,80,80,80,5.5,4,4.5,4
2018-10-26 01:00:00,25,18,18,110,110,110,80,80,80,90,90,90,80,80,80,5.5,4,4.5,4
2018-10-26 02:00:00,25,18,18,110,110,110,80,80,80,90,90,90,80,80,80,5.5,4,4.5,4
2018-10-26 03:00:00,25,18,18,110,110,110,80,80,80,90,90,90,80,80,80,5.5,4,4.5,4
2018-10-26 04:00:00,25,18,18,110,110,110,80,80,80,90,90,90,80,80,80,5.5,4,4.5,4
2018-10-26 05:00:00,25,18,18,110,110,110,80,80,80,90,90,90,80,80,80,5.5,4,4.5,4
2018-10-26 06:00:00,25,18,18,110,110,110,80,80,80,90,90,90,80,80,80,5.5,4,4.5,4
2018-10-26 07:00:00,25,18,18,110,110,110,80,80,80,90,90,90,80,80,80,5.5,4,4.5,4
2018-10-26 08:00:00,,,,,,,,,,,,,,,,,,,
2018-10-26 09:00:00,,,,,,,,,,,,,,,,,,,
2018-10-26 10:00:00,,9,9,30,30,30,40,40,40,60,60,60,50,50,50,1.5,2,3,2.5
2018-10-26 11:00:00,21,15.5,15.5,120,120,120,90,90,90,70,70,70,50,50,50,6,4.5,3.5,2.5
2018-10-26 12:00:00,21,15.5,15.5,120,120,120,90,90,90,50,50,50,50,50,50,6,4.5,2.5,2.5
2018-10-26 13:00:00,21,15.5,15.5,120,120,120,70,70,70,70,70,70,50,50,50,6,3.5,3.5,2.5
2018-10-26 14:00:00,21,15.5,15.5,120,120,120,70,70,70,70,70,70,50,50,50,6,3.5,3.5,2.5
2018-10-26 15:00:00,25,14,14,120,120,120,90,90,90,50,50,50,20,20,20,6,4.5,2.5,1
2018-10-26 16:00:00,25,16.5,16.5,120,120,120,80,80,80,70,70,70,60,60,60,6,4,3.5,3
2018-10-26 17:00:00,25,16.5,16.5,120,120,120,80,80,80,70,70,70,60,60,60,6,4,3.5,3
2018-10-26 18:00:00,25,16.5,16.5,130,130,130,100,100,100,70,70,70,30,30,30,6.5,5,3.5,1.5
2018-10-26 19:00:00,25,18.5,18.5,130,130,130,100,100,100,80,80,80,60,60,60,6.5,5,4,3
2018-10-26 19:30:00,,,,,,,,,,,,,,,,,,,
2018-10-26 20:00:00,25,18.5,18.5,130,130,130,100,100,100,80,80,80,60,60,60,6.5,5,4,3
2018-10-26 21:00:00,25,18.5,18.5,130,130,130,100,100,100,80,80,80,60,60,60,6.5,5,4,3
2018-10-26 22:00:00,25,18,18,120,120,120,100,100,100,80,80,80,60,60,60,6,5,4,3
2018-10-26 23:00:00,25,15.5,15.5,110,110,110,80,80,80,60,60,60,60,60,60,5.5,4,3,3
2018-10-29 00:00:00,25,16,16,100,100,100,60,60,60,80,80,80,80,80,80,5,3,4,4
2018-10-29 01:00:00,25,14.5,14.5,100,100,100,50,50,50,70,70,70,70,70,70,5,2.5,3.5,3.5
2018-10-29 02:00:00,25,14.5,14.5,100,100,100,50,50,50,70,70,70,70,70,70,5,2.5,3.5,3.5
2018-10-29 03:00:00,25,14.5,14.5,100,100,100,50,50,50,70,70,70,70,70,70,5,2.5,3.5,3.5
2018-10-29 04:00:00,25,14.5,14.5,100,100,100,50,50,50,70,70,70,70,70,70,5,2.5,3.5,3.5
2018-10-29 05:00:00,25,14.5,14.5,100,100,100,50,50,50,70,70,70,70,70,70,5,2.5,3.5,3.5
2018-10-29 06:00:00,25,14.5,14.5,100,100,100,60,60,60,70,70,70,70,70,70,5,3,3.5,3.5
2018-10-29 07:00:00,25,18.5,18.5,130,130,130,70,70,70,80,80,80,90,90,90,6.5,3.5,4,4.5
2018-10-29 08:00:00,25,18.5,18.5,150,150,150,70,70,70,80,80,80,90,90,90,6.5,3.5,4,4.5
2018-10-29 09:00:00,25,18.5,18.5,130,130,130,70,70,70,80,80,80,90,90,90,6.5,3.5,4,4.5
2018-10-29 10:00:00,25,18.5,18.5,130,130,130,70,70,70,80,80,80,90,90,90,6.5,3.5,4,4.5
2018-10-29 11:00:00,25,18.5,18.5,130,130,130,70,70,70,80,80,80,90,90,90,6.5,3.5,4,4.5
2018-10-29 12:00:00,25,14,14,90,90,90,50,50,50,70,70,70,70,70,70,4.5,2.5,3.5,3.5
2018-10-29 13:00:00,25,14.5,14.5,90,90,90,50,50,50,70,70,70,70,70,70,4.5,2.5,3.5,3.5
2018-10-29 14:00:00,25,14,14,90,90,90,50,50,50,70,70,70,70,70,70,4.5,2.5,3.5,3.5
2018-10-29 15:00:00,25,14,14,90,90,90,50,50,50,70,70,70,70,70,70,4.5,2.5,3.5,3.5
2018-10-29 16:00:00,25,22.5,22.5,130,130,130,70,70,70,80,80,80,90,90,90,6.5,3.5,4,4.5
2018-10-29 17:00:00,25,22.5,22.5,130,130,130,70,70,70,80,80,80,90,90,90,6.5,3.5,4,4.5
2018-10-29 18:00:00,25,22.5,22.5,130,130,130,80,80,80,90,90,90,90,90,90,6.5,4,4.5,4.5
2018-10-29 19:00:00,25,22.5,22.5,130,130,130,80,80,80,90,90,90,90,90,90,6.5,4,4.5,4.5
2018-10-29 19:30:00,,,,,,,,,,,,,,,,,,,
2018-10-29 20:00:00,25,18.5,18.5,130,130,130,80,80,80,80,80,80,80,80,80,6.5,4,4,4
2018-10-29 21:00:00,25,18.5,18.5,130,130,130,80,80,80,80,80,80,80,80,80,6.5,4,4,4
2018-10-29 22:00:00,25,18.5,18.5,,130,130,80,80,80,80,80,80,80,80,80,6.5,4,4,4
2018-10-29 23:00:00,25,18.5,18.5,,130,130,80,80,80,80,80,80,80,80,80,6.5,4,4,4
2018-10-31 00:00:00,25,20,20,130,130,130,80,80,80,100,100,100,90,90,90,6.5,4,5,4.5
2018-10-31 01:00:00,25,19.5,17.5,130,130,130,80,80,80,100,100,100,90,90,90,6.5,4,5,4.5
2018-10-31 02:00:00,25,17.5,17.5,120,120,120,80,80,80,80,80,80,80,80,80,6,4,4,4
2018-10-31 03:00:00,25,17.5,17.5,120,120,120,70,70,70,80,80,80,80,80,80,6,3.5,4,4
2018-10-31 04:00:00,25,15.5,15.5,100,100,100,60,60,60,70,70,70,70,70,70,5,3,3.5,3.5
2018-10-31 05:00:00,25,14.5,14.5,100,100,100,60,60,60,60,60,60,70,70,70,5,3,3,3.5
2018-10-31 06:00:00,25,14.5,14.5,100,100,100,60,60,60,60,60,60,70,70,70,5,3,3,3.5
2018-10-31 07:00:00,25,14.5,14.5,100,100,100,60,60,60,60,60,60,70,70,70,5,3,3,3.5
2018-10-31 08:00:00,25,17,17,120,120,120,60,60,60,80,80,80,80,80,80,6,3,4,4
2018-10-31 09:00:00,25,17,17,120,120,120,60,60,60,80,80,80,80,80,80,6,3,4,4
2018-10-31 10:00:00,25,21.5,21.5,140,140,140,90,90,90,100,100,100,100,100,100,7,4.5,5,5
2018-10-31 11:00:00,25,20,20,140,140,140,60,60,60,100,100,100,100,100,100,7,3,5,5
2018-10-31 12:00:00,25,20,20,140,140,140,60,60,60,100,100,100,100,100,100,7,3,5,5
2018-10-31 13:00:00,25,21,21,140,140,140,90,90,90,100,100,100,90,90,90,7,4.5,5,4.5
2018-10-31 14:00:00,25,19.5,19.5,130,130,130,80,80,80,90,90,90,90,90,90,6.5,4,4.5,4.5
2018-10-31 15:00:00,25,17,17,90,90,90,60,60,60,100,100,100,90,90,90,4.5,3,5,4.5
2018-10-31 16:00:00,25,20,20,140,140,140,60,60,60,100,100,100,100,100,100,7,3,5,5
2018-10-31 17:00:00,25,19.5,19.5,140,140,140,70,70,70,100,100,100,80,80,80,7,3.5,5,4
2018-10-31 18:00:00,25,23.5,24.5,160,160,160,100,100,100,110,110,110,100,100,100,8,5,5.5,5
2018-10-31 19:00:00,25,22.5,22.5,160,160,160,100,100,100,100,100,100,90,90,90,8,5,5,4.5
2018-10-31 19:30:00,25,22.5,22.5,160,160,160,100,100,100,100,100,100,90,90,90,8,5,5,4.5
2018-10-31 20:00:00,25,21,21,140,140,140,90,90,90,100,100,100,90,90,90,7,4.5,5,4.5
2018-10-31 21:00:00,25,21.5,21.5,150,150,150,90,90,90,100,100,100,90,90,90,7.5,4.5,5,4.5
2018-10-31 22:00:00,25,21.5,21.5,140,140,140,100,100,100,100,100,100,90,90,90,7,5,5,4.5
2018-10-31 23:00:00,25,21.5,21.5,140,140,140,100,100,100,100,100,100,90,90,90,7,5,5,4.5
2018-11-09 00:00:00,33,,,180,180,180,130,130,130,130,130,130,130,130,130,9,6.5,6.5,6.5
2018-11-09 01:00:00,33,,,180,180,180,120,120,120,120,120,120,120,120,120,9,6,6,6
2018-11-09 02:00:00,33,,,170,170,170,120,120,120,120,120,120,120,120,120,8.5,6,6,6
2018-11-09 03:00:00,33,,,160,160,160,110,110,110,110,110,110,110,110,110,8,5.5,5.5,5.5
2018-11-09 04:00:00,33,,,160,160,160,100,100,100,100,100,100,100,100,100,8,5,5,5
2018-11-09 05:00:00,33,,,160,160,160,100,100,100,100,100,100,100,100,100,8,5,5,5
2018-11-09 06:00:00,33,,,160,160,160,100,100,100,100,100,100,100,100,100,8,5,5,5
2018-11-09 07:00:00,,,,,,,,,,,,,,,,,,,
2018-11-09 08:00:00,33,17,17,100,100,100,80,80,80,110,110,110,50,50,50,5,4,5.5,2.5
2018-11-09 09:00:00,33,14.5,14.5,60,60,60,60,60,60,70,70,70,100,100,100,3,3,3.5,5
2018-11-09 10:00:00,33,15.5,15.5,60,60,60,110,110,110,70,70,70,70,70,70,3,5.5,3.5,3.5
2018-11-09 11:00:00,,,,,,,,,,,,,,,,,,,
2018-11-09 12:00:00,33,24.5,24.5,160,160,160,100,100,100,110,110,110,120,120,120,8,5,5.5,6
2018-11-09 13:00:00,33,24.5,24.5,160,160,160,100,100,100,110,110,110,120,120,120,8,5,5.5,6
2018-11-09 14:00:00,33,24,24,160,160,160,100,100,100,100,100,100,120,120,120,8,5,5,6
2018-11-09 15:00:00,33,23,26,120,120,120,110,110,110,110,110,110,120,120,120,6,5.5,5.5,6
2018-11-09 16:00:00,33,22.5,26,160,160,160,110,110,110,110,110,110,120,120,120,8,5.5,5.5,6
2018-11-09 17:00:00,33,23,23,160,160,160,90,90,90,110,110,110,100,100,100,8,4.5,5.5,5
2018-11-09 18:00:00,33,19,27,100,100,100,110,110,110,120,120,120,50,50,50,5,5.5,6,2.5
2018-11-09 19:00:00,33,25.5,25.5,160,160,160,110,110,110,120,120,120,120,120,120,8,5.5,6,6
2018-11-09 19:30:00,33,21.5,26,170,170,170,110,110,110,30,30,30,120,120,120,8.5,5.5,1.5,6
2018-11-09 20:00:00,33,21.5,26,170,170,170,110,110,110,30,30,30,120,120,120,8.5,5.5,1.5,6
2018-11-09 21:00:00,33,26,26,170,170,170,110,110,110,120,120,120,120,120,120,8.5,5.5,6,6
2018-11-09 22:00:00,33,26,26,170,170,170,110,110,110,120,120,120,120,120,120,8.5,5.5,6,6
2018-11-09 23:00:00,33,22,22,170,170,170,120,120,120,120,120,120,130,130,130,8.5,6,6,6.5
2019-03-01 00:00:00,,,,,,,,,,,,,,,,,,,
2019-03-01 01:00:00,16,8,8,60,60,60,45,45,45,15,15,15,40,40,40,3,2.25,0.75,2
2019-03-01 02:00:00,16,8,8,60,60,60,45,45,45,15,15,15,40,40,40,3,2.25,0.75,2
2019-03-01 03:00:00,,,,60,60,60,45,45,45,15,15,15,20,20,20,3,2.25,0.75,1
2019-03-01 04:00:00,,,,60,60,60,45,45,45,15,15,15,20,20,20,3,2.25,0.75,1
2019-03-01 05:00:00,,,,60,60,60,45,45,45,15,15,15,20,20,20,3,2.25,0.75,1
2019-03-01 06:00:00,,,,60,60,60,45,45,45,15,15,15,20,20,20,3,2.25,0.75,1
2019-03-01 07:00:00,,,,,,,,,,,,,,,,2.5,,,
2019-03-01 08:00:00,16,7,7,50,50,50,40,40,40,20,20,20,30,30,30,2.5,2,1,1.5
2019-03-01 09:00:00,16,7,7,50,50,50,40,40,40,20,20,20,30,30,30,2.5,2,1,1.5
2019-03-01 10:00:00,16,10.5,10.5,60,60,60,70,70,70,30,30,30,50,50,50,3,3.5,1.5,2.5
2019-03-01 11:00:00,16,10.5,10.5,60,60,60,70,70,70,30,30,30,50,50,50,3,3.5,1.5,2.5
2019-03-01 12:00:00,16,10.5,10.5,60,60,60,70,70,70,30,30,30,50,50,50,3,3.5,1.5,2.5
2019-03-01 13:00:00,16,10.5,10.5,60,60,60,70,70,70,30,30,30,50,50,50,3,3.5,1.5,2.5
2019-03-01 14:00:00,16,10.5,10.5,60,60,60,70,70,70,30,30,30,50,50,50,3,3.5,1.5,2.5
2019-03-01 15:00:00,16,10.5,10.5,60,60,60,50,50,50,30,30,30,50,50,50,3,2.5,1.5,2.5
2019-03-01 16:00:00,16,10.5,10.5,60,60,60,70,70,70,30,30,30,50,50,50,3,3.5,1.5,2.5
2019-03-01 17:00:00,16,10.5,10.5,60,60,60,70,70,70,30,30,30,50,50,50,3,3.5,1.5,2.5
2019-03-01 18:00:00,16,10.5,10.5,60,60,60,70,70,70,30,30,30,50,50,50,3,3.5,1.5,2.5
2019-03-01 19:00:00,16,13.5,13.5,90,90,90,70,70,70,50,50,50,70,70,70,4.5,3.5,2.5,3.5
2019-03-01 19:30:00,16,13.5,13.5,90,90,90,70,70,70,50,50,50,70,70,70,4.5,3.5,2.5,3.5
2019-03-01 20:00:00,16,13.5,13.5,90,90,90,70,70,70,50,50,50,70,70,70,4.5,3.5,2.5,3.5
2019-03-01 21:00:00,16,13.5,13.5,90,90,90,70,70,70,50,50,50,70,70,70,4.5,3.5,2.5,3.5
2019-03-01 22:00:00,16,13.5,13.5,90,90,90,70,70,70,50,50,50,70,70,70,4.5,3.5,2.5,3.5
2019-03-01 23:00:00,,,,,,,,,,,,,,,,,,,
2019-03-02 00:00:00,12,,,60,60,60,70,70,70,40,40,40,40,40,40,3,3.5,2,2
2019-03-02 01:00:00,12,,,60,60,60,70,70,70,40,40,40,40,40,40,3,3.5,2,2
2019-03-02 02:00:00,12,,,60,60,60,40,40,40,40,40,40,40,40,40,3,2,2,2
2019-03-02 03:00:00,12,,,60,60,60,40,40,40,30,30,30,40,40,40,3,2,1.5,2
2019-03-02 04:00:00,12,,,60,60,60,40,40,40,30,30,30,40,40,40,3,2,1.5,2
2019-03-02 05:00:00,12,,,60,60,60,40,40,40,30,30,30,40,40,40,3,2,1.5,2
2019-03-02 06:00:00,12,7,7,60,60,60,40,40,40,30,30,30,40,40,40,3,2,1.5,2
2019-03-02 07:00:00,12,8.5,8.5,60,60,60,40,40,40,30,30,30,40,40,40,3,2,1.5,2
2019-03-02 08:00:00,17,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 09:00:00,16,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 10:00:00,33,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 11:00:00,33,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 12:00:00,33,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 13:00:00,33,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 14:00:00,33,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 15:00:00,33,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 16:00:00,33,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 17:00:00,33,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 18:00:00,33,13,13,70,70,70,50,50,50,50,50,50,50,50,50,3.5,2.5,2.5,2.5
2019-03-02 19:00:00,33,15.5,15.5,90,90,90,70,70,70,60,60,60,90,90,90,4.5,3.5,3,4.5
2019-03-02 19:30:00,33,15.5,15.5,90,90,90,70,70,70,60,60,60,90,90,90,4.5,3.5,3,4.5
2019-03-02 20:00:00,33,15.5,15.5,90,90,90,70,70,70,60,60,60,90,90,90,4.5,3.5,3,4.5
2019-03-02 21:00:00,33,15.5,15.5,90,90,90,70,70,70,60,60,60,90,90,90,4.5,3.5,3,4.5
2019-03-02 22:00:00,33,15.5,15.5,90,90,90,70,70,70,60,60,60,90,90,90,4.5,3.5,3,4.5
2019-03-02 23:00:00,33,15.5,15.5,70,70,70,40,40,40,60,60,60,80,80,80,3.5,2,3,4
